date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:52:09	51846/51846	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:01%20GMT	http://96.8.93.198/National/Analysis/SuperFax.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/SuperFax.html	(from http://96.8.93.198/)
16:52:10	50962/50962	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:01%20GMT	http://96.8.93.198/National/Analysis/UpperAir300.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/UpperAir300.html	(from http://96.8.93.198/)
16:52:10	50962/50962	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:02%20GMT	http://96.8.93.198/National/Analysis/UpperAir500.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/UpperAir500.html	(from http://96.8.93.198/)
16:52:11	51180/51180	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:02%20GMT	http://96.8.93.198/National/Analysis/UpperAir850.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/UpperAir850.html	(from http://96.8.93.198/)
16:52:11	50921/50921	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:02%20GMT	http://96.8.93.198/National/Analysis/Difax24.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/Difax24.html	(from http://96.8.93.198/)
16:52:12	50921/50921	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:03%20GMT	http://96.8.93.198/National/Analysis/Difax48.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/Difax48.html	(from http://96.8.93.198/)
16:52:12	50910/50910	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:03%20GMT	http://96.8.93.198/National/Analysis/Difax72.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Analysis/Difax72.html	(from http://96.8.93.198/)
16:52:13	47899/47899	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:03%20GMT	http://96.8.93.198/Global/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Default.html	(from http://96.8.93.198/)
16:52:13	61147/61147	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:04%20GMT	http://96.8.93.198/Global/Humidity.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Humidity.html	(from http://96.8.93.198/)
16:52:14	61164/61164	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:04%20GMT	http://96.8.93.198/Global/Surface.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Surface.html	(from http://96.8.93.198/)
16:52:15	45518/45518	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:04%20GMT	http://96.8.93.198/Global/Satellite/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Satellite/Default.html	(from http://96.8.93.198/)
16:52:15	61809/61809	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:06%20GMT	http://96.8.93.198/Global/Satellite/Current.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Satellite/Current.html	(from http://96.8.93.198/)
16:52:16	56102/56102	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:06%20GMT	http://96.8.93.198/Global/Satellite/Infrared.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Satellite/Infrared.html	(from http://96.8.93.198/)
16:52:16	48570/48570	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:07%20GMT	http://96.8.93.198/Global/Temperature/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Temperature/Default.html	(from http://96.8.93.198/)
16:52:17	60665/60665	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:07%20GMT	http://96.8.93.198/Global/Temperature/Current.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Temperature/Current.html	(from http://96.8.93.198/)
16:52:17	62029/62029	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:07%20GMT	http://96.8.93.198/Global/Temperature/Minimum.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Temperature/Minimum.html	(from http://96.8.93.198/)
16:52:18	62035/62035	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:08%20GMT	http://96.8.93.198/Global/Temperature/Maximum.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Temperature/Maximum.html	(from http://96.8.93.198/)
16:52:18	62075/62075	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:08%20GMT	http://96.8.93.198/Global/Temperature/Sunshine.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Temperature/Sunshine.html	(from http://96.8.93.198/)
16:52:20	46116/46116	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:10%20GMT	http://96.8.93.198/Global/Precipitation/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Precipitation/Default.html	(from http://96.8.93.198/)
16:52:20	61842/61842	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:10%20GMT	http://96.8.93.198/Global/Precipitation/Current.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Precipitation/Current.html	(from http://96.8.93.198/)
16:52:20	62169/62169	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:12%20GMT	http://96.8.93.198/Global/Precipitation/ForecastAM.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Precipitation/ForecastAM.html	(from http://96.8.93.198/)
16:52:21	62258/62258	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:12%20GMT	http://96.8.93.198/Global/Precipitation/ForecastPM.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Precipitation/ForecastPM.html	(from http://96.8.93.198/)
16:52:21	44998/44998	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:12%20GMT	http://96.8.93.198/Global/Wind/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Wind/Default.html	(from http://96.8.93.198/)
16:52:22	61470/61470	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:13%20GMT	http://96.8.93.198/Global/Wind/Current.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Wind/Current.html	(from http://96.8.93.198/)
16:52:22	62112/62112	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:13%20GMT	http://96.8.93.198/Global/Wind/Forecast.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Global/Wind/Forecast.html	(from http://96.8.93.198/)
16:52:23	61397/61397	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:14%20GMT	http://96.8.93.198/Storm/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Default.html	(from http://96.8.93.198/)
16:52:23	51779/51779	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:14%20GMT	http://96.8.93.198/Storm/Severe/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Default.html	(from http://96.8.93.198/)
16:52:24	56332/56332	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:15%20GMT	http://96.8.93.198/Storm/Severe/WatchesWarnings.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/WatchesWarnings.html	(from http://96.8.93.198/)
16:52:24	66934/66934	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:15%20GMT	http://96.8.93.198/Storm/Severe/OneKM.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/OneKM.html	(from http://96.8.93.198/)
16:52:25	53207/53207	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:16%20GMT	http://96.8.93.198/Storm/Severe/OutlookToday.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/OutlookToday.html	(from http://96.8.93.198/)
16:52:25	66141/66141	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:16%20GMT	http://96.8.93.198/Storm/Severe/Metro.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Metro.html	(from http://96.8.93.198/)
16:52:26	53254/53254	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:17%20GMT	http://96.8.93.198/Storm/Severe/OutlookTomorrow.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/OutlookTomorrow.html	(from http://96.8.93.198/)
16:52:26	52160/52160	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:17%20GMT	http://96.8.93.198/Storm/Severe/Lightning.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/Lightning.html	(from http://96.8.93.198/)
16:52:28	63736/63736	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:18%20GMT	http://96.8.93.198/Storm/Severe/WaterVapor.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/WaterVapor.html	(from http://96.8.93.198/)
16:52:29	106003/106003	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:18%20GMT	http://96.8.93.198/Storm/Severe/ThunderCast.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/ThunderCast.html	(from http://96.8.93.198/)
16:52:29	53915/53915	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:20%20GMT	http://96.8.93.198/Storm/Hurricane/TropicalWinds24.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/TropicalWinds24.html	(from http://96.8.93.198/)
16:52:29	53937/53937	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:21%20GMT	http://96.8.93.198/Storm/Hurricane/TropicalWinds48.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/TropicalWinds48.html	(from http://96.8.93.198/)
16:52:30	53937/53937	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:21%20GMT	http://96.8.93.198/Storm/Hurricane/TropicalWinds72.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/TropicalWinds72.html	(from http://96.8.93.198/)
16:52:31	50856/50856	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:21%20GMT	http://96.8.93.198/Storm/Hurricane/AtlanticAnalysis.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/AtlanticAnalysis.html	(from http://96.8.93.198/)
16:52:31	51020/51020	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:22%20GMT	http://96.8.93.198/Storm/Hurricane/AtlanticSatellite.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/AtlanticSatellite.html	(from http://96.8.93.198/)
16:52:32	50681/50681	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:22%20GMT	http://96.8.93.198/Storm/Hurricane/AtlanticForecast.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/AtlanticForecast.html	(from http://96.8.93.198/)
16:52:32	51021/51021	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:23%20GMT	http://96.8.93.198/Storm/Hurricane/CaribbeanSatellite.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/CaribbeanSatellite.html	(from http://96.8.93.198/)
16:52:33	50895/50895	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:23%20GMT	http://96.8.93.198/Storm/Hurricane/PacificAnalysis.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/PacificAnalysis.html	(from http://96.8.93.198/)
16:52:33	51250/51250	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:25%20GMT	http://96.8.93.198/Storm/Hurricane/PacificSatellite.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/PacificSatellite.html	(from http://96.8.93.198/)
16:52:34	50490/50490	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:25%20GMT	http://96.8.93.198/Storm/Summary/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Default.html	(from http://96.8.93.198/)
16:52:34	54817/54817	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:25%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2015.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2015.html	(from http://96.8.93.198/)
16:52:36	54159/54159	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:26%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2014.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2014.html	(from http://96.8.93.198/)
16:52:36	53912/53912	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:26%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2013.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2013.html	(from http://96.8.93.198/)
16:52:37	54649/54649	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:28%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2012.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2012.html	(from http://96.8.93.198/)
16:52:37	53940/53940	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:28%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2011.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2011.html	(from http://96.8.93.198/)
16:52:38	54549/54549	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:28%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2010.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2010.html	(from http://96.8.93.198/)
16:52:38	53569/53569	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:28%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2009.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2009.html	(from http://96.8.93.198/)
16:52:39	52863/52863	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:29%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2008.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2008.html	(from http://96.8.93.198/)
16:52:39	53513/53513	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:29%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2007.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2007.html	(from http://96.8.93.198/)
16:52:40	53092/53092	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:30%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2006.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2006.html	(from http://96.8.93.198/)
16:52:40	53312/53312	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:30%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2005.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2005.html	(from http://96.8.93.198/)
16:52:41	53160/53160	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:31%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2004.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2004.html	(from http://96.8.93.198/)
16:52:41	53213/53213	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:31%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2003.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2003.html	(from http://96.8.93.198/)
16:52:42	52908/52908	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:32%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2002.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2002.html	(from http://96.8.93.198/)
16:52:42	52750/52750	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:32%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2001.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2001.html	(from http://96.8.93.198/)
16:52:43	52331/52331	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:34%20GMT	http://96.8.93.198/Storm/Summary/Hurricane2000.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane2000.html	(from http://96.8.93.198/)
16:52:43	52391/52391	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:34%20GMT	http://96.8.93.198/Storm/Summary/Hurricane1999.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane1999.html	(from http://96.8.93.198/)
16:52:44	53018/53018	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:34%20GMT	http://96.8.93.198/Storm/Summary/Hurricane1998.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Summary/Hurricane1998.html	(from http://96.8.93.198/)
16:52:44	47321/47321	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:34%20GMT	http://96.8.93.198/Health/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Default.html	(from http://96.8.93.198/)
16:52:45	60905/60905	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:35%20GMT	http://96.8.93.198/Health/AchesPains.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/AchesPains.html	(from http://96.8.93.198/)
16:52:45	60659/60659	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:35%20GMT	http://96.8.93.198/Health/Air.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Air.html	(from http://96.8.93.198/)
16:52:46	61753/61753	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:37%20GMT	http://96.8.93.198/Health/Attentiveness.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Attentiveness.html	(from http://96.8.93.198/)
16:52:46	50145/50145	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:37%20GMT	http://96.8.93.198/Health/BadHairDay.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/BadHairDay.html	(from http://96.8.93.198/)
16:52:47	53228/53228	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:38%20GMT	http://96.8.93.198/Health/Influenza.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Influenza.html	(from http://96.8.93.198/)
16:52:47	50167/50167	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:38%20GMT	http://96.8.93.198/Health/Labor.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Labor.html	(from http://96.8.93.198/)
16:52:49	50155/50155	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:38%20GMT	http://96.8.93.198/Health/Mood.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Mood.html	(from http://96.8.93.198/)
16:52:49	60055/60055	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:38%20GMT	http://96.8.93.198/Health/Reflex.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Reflex.html	(from http://96.8.93.198/)
16:52:49	60414/60414	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:40%20GMT	http://96.8.93.198/Health/Respiratory.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Health/Respiratory.html	(from http://96.8.93.198/)
16:52:49	53437/53437	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:40%20GMT	http://96.8.93.198/Travel/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Default.html	(from http://96.8.93.198/)
16:52:51	55979/55979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:40%20GMT	http://96.8.93.198/Travel/Outlook.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Outlook.html	(from http://96.8.93.198/)
16:52:52	109132/109132	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:40%20GMT	http://96.8.93.198/Travel/Risk.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Risk.html	(from http://96.8.93.198/)
16:52:52	58982/58982	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:43%20GMT	http://96.8.93.198/Travel/Flying/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Flying/Default.html	(from http://96.8.93.198/)
16:52:53	51021/51021	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:43%20GMT	http://96.8.93.198/Travel/Library/Browse.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Library/Browse.html	(from http://96.8.93.198/)
16:52:53	57911/57911	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:44%20GMT	http://96.8.93.198/Travel/Driving/Highways.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Driving/Highways.html	(from http://96.8.93.198/)
16:52:53	59304/59304	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:44%20GMT	http://96.8.93.198/Travel/Driving/Road.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Driving/Road.html	(from http://96.8.93.198/)
16:52:55	51810/51810	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:45%20GMT	http://96.8.93.198/Travel/Weather/Snow/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Weather/Snow/Default.html	(from http://96.8.93.198/)
16:52:56	104579/104579	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:45%20GMT	http://96.8.93.198/Travel/Driving/TopUpTopDown.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Driving/TopUpTopDown.html	(from http://96.8.93.198/)
16:52:56	50528/50528	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:46%20GMT	http://96.8.93.198/Travel/Weather/Snow/Ski.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Weather/Snow/Ski.html	(from http://96.8.93.198/)
16:52:56	58381/58381	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:47%20GMT	http://96.8.93.198/Travel/Weather/Snow/Cover.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Weather/Snow/Cover.html	(from http://96.8.93.198/)
16:52:57	110275/110275	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:47%20GMT	http://96.8.93.198/Travel/Weather/Snow/SNOWcast.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Weather/Snow/SNOWcast.html	(from http://96.8.93.198/)
16:52:58	66515/66515	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:52:48%20GMT	http://96.8.93.198/Travel/Weather/Snow/Forecast.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Travel/Weather/Snow/Forecast.html	(from http://96.8.93.198/)
